session_dayofweek,session_month,is_weekend,total_price,gcash_payment,cash_payment,discounts,is_first_time,previous_session_counts,total_addon_cost,addon_quantity,addon_intensity,package_id,spend_ratio,renewed_within_365,acquisition_source_Walk-In,package_category_Regular,package_category_Valentines Package 2024,package_category_Yearbook,package_name_Adore,package_name_Allure,package_name_B,package_name_C,package_name_Christmas Special Package 2024,package_name_Christmas Special Package A 2024,package_name_Christmas Special Package B 2024,package_name_Christmas Special Package C 2024,package_name_Delight,package_name_Ecstasy,package_name_Priceless,package_name_Treasure,package_name_Valentines Special Package
0,5,0,409.0,0,409,,1,0,110.0,5.0,0.012195121951219513,2,0.643413638153022,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,5,0,599.0,0,599,,0,2,0.0,0.0,0.0,1,0.9423099492754528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,5,0,1139.0,0,1139,,0,0,240.0,5.0,0.0043859649122807015,5,1.7918047282549927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,5,0,1119.0,0,1119,,0,2,420.0,4.0,0.0035714285714285713,4,1.760341958663158,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,5,0,949.0,949,0,,0,2,450.0,3.0,0.003157894736842105,3,1.492908417132562,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,0,534.0,100,434,,1,0,35.0,1.0,0.001869158878504673,3,0.8400559481019896,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,5,0,299.0,0,299,,1,0,0.0,0.0,0.0,2,0.4703684053979305,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,5,0,419.0,0,419,,0,0,120.0,12.0,0.02857142857142857,2,0.6591450229489394,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,5,0,389.0,0,389,,0,2,90.0,9.0,0.023076923076923078,2,0.6119508685611872,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,5,0,319.0,0,319,,1,0,20.0,2.0,0.00625,2,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,5,0,249.0,0,249,,1,0,0.0,0.0,0.0,1,0.39171148141834344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,5,0,1974.0,0,1974,,1,0,275.0,6.0,0.0030379746835443038,6,3.105375358714096,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,5,0,1549.0,0,1549,,0,3,1050.0,9.0,0.005806451612903226,3,2.4367915048876063,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,5,0,1014.0,0,1014,,0,0,515.0,8.0,0.007881773399014778,3,1.5951624183060251,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,5,0,399.0,100,299,,1,0,100.0,1.0,0.0025,2,0.6276822533571046,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,5,0,549.0,0,549,,0,3,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,5,0,319.0,0,319,,1,0,20.0,2.0,0.00625,2,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,5,0,359.0,0,359,,1,0,110.0,6.0,0.016666666666666666,1,0.564756714173435,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,5,0,769.0,0,769,-10% (bday),0,2,355.0,4.0,0.005194805194805195,3,1.2097434908060487,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,5,0,749.0,0,749,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,5,0,589.0,0,589,,1,0,90.0,9.0,0.015254237288135594,3,0.9265785644795353,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,5,0,649.0,0,649,,0,2,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,5,0,309.0,0,309,,1,0,10.0,1.0,0.0032258064516129032,2,0.4860997901938479,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,5,0,709.0,100,609,,1,0,10.0,1.0,0.0014084507042253522,4,1.1153551820305443,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,5,0,609.0,0,609,,0,0,110.0,2.0,0.003278688524590164,3,0.9580413340713702,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,5,0,814.0,0,814,,0,2,315.0,20.0,0.024539877300613498,3,1.280534722387677,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,5,0,399.0,0,399,,0,2,100.0,1.0,0.0025,2,0.6276822533571046,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,5,0,549.0,0,549,,1,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,5,0,409.0,0,409,,0,2,110.0,11.0,0.026829268292682926,2,0.643413638153022,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,5,0,1149.0,0,1149,,1,0,0.0,0.0,0.0,5,1.8075361130509102,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,6,1,649.0,0,649,,1,0,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,1029.0,100,929,,1,0,330.0,3.0,0.002912621359223301,4,1.6187594954999014,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,6,1,744.0,100,644,,1,0,245.0,12.0,0.016107382550335572,3,1.1704150288162551,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,889.0,0,889,,0,2,390.0,3.0,0.0033707865168539327,3,1.3985201083570575,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,599.0,0,599,,1,0,100.0,10.0,0.016666666666666666,3,0.9423099492754528,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,649.0,0,649,,0,4,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,754.0,0,754,,0,3,455.0,5.0,0.006622516556291391,2,1.1861464136121727,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,339.0,100,239,,0,2,40.0,1.0,0.0029411764705882353,2,0.5332939445816002,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,649.0,0,649,,0,2,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,674.0,0,674,-10% (bday),0,2,250.0,1.0,0.0014814814814814814,3,1.0602953352448332,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,6,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,6,0,299.0,0,299,,0,0,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,429.0,0,429,,0,2,130.0,10.0,0.023255813953488372,2,0.6748764077448568,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,399.0,0,399,,1,0,160.0,2.0,0.005,1,0.6276822533571046,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,6,0,699.0,0,699,,0,2,0.0,0.0,0.0,8,1.0996237972346268,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,6,0,299.0,0,299,,0,3,50.0,1.0,0.0033333333333333335,1,0.4703684053979305,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,6,0,779.0,0,779,,0,5,530.0,5.0,0.00641025641025641,1,1.225474875601966,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,6,0,859.0,0,859,,0,3,360.0,2.0,0.002325581395348837,3,1.3513259539693054,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,6,0,299.0,0,299,,0,3,0.0,0.0,0.0,2,0.4703684053979305,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,339.0,0,339,,0,5,90.0,3.0,0.008823529411764706,1,0.5332939445816002,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,6,0,1699.0,100,1599,,1,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,6,1,399.0,0,399,,0,2,100.0,10.0,0.025,2,0.6276822533571046,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,1254.0,0,1254,,0,2,355.0,4.0,0.0031872509960159364,5,1.972715653408043,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,6,1,949.0,0,949,,1,0,250.0,1.0,0.0010526315789473684,4,1.492908417132562,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,6,1,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,369.0,0,369,,1,0,70.0,7.0,0.01891891891891892,2,0.5804880989693524,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,369.0,0,369,,0,0,120.0,12.0,0.032432432432432434,1,0.5804880989693524,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,6,0,539.0,0,539,,0,2,40.0,4.0,0.007407407407407408,3,0.8479216404999483,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6,0,849.0,0,849,,0,2,550.0,4.0,0.004705882352941176,2,1.335594569173388,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,949.0,0,949,,1,0,250.0,1.0,0.0010526315789473684,4,1.492908417132562,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,6,0,339.0,339,0,,0,0,40.0,4.0,0.011764705882352941,2,0.5332939445816002,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,509.0,0,509,,1,0,210.0,21.0,0.041176470588235294,2,0.8007274861121961,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,329.0,0,329,,1,0,30.0,3.0,0.00909090909090909,2,0.5175625597856828,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,1324.0,100,1224,,0,0,425.0,6.0,0.004528301886792453,5,2.082835346979465,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6,0,699.0,100,599,,0,2,0.0,0.0,0.0,4,1.0996237972346268,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,6,0,699.0,0,699,,0,3,0.0,0.0,0.0,4,1.0996237972346268,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,6,0,534.0,534,0,,1,0,35.0,1.0,0.001869158878504673,3,0.8400559481019896,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,0,299.0,100,199,,0,5,0.0,0.0,0.0,2,0.4703684053979305,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,6,0,399.0,0,399,,1,0,100.0,1.0,0.0025,2,0.6276822533571046,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,6,0,399.0,0,399,,0,2,100.0,1.0,0.0025,2,0.6276822533571046,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,6,0,334.0,35,299,,0,5,35.0,1.0,0.0029850746268656717,2,0.5254282521836414,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,6,0,454.0,100,354,-100,0,0,205.0,4.0,0.008791208791208791,1,0.7142048697346504,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,6,0,1279.0,100,1179,-100,0,5,0.0,0.0,0.0,5,2.0120441153978366,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,6,0,969.0,100,869,- 100(df),0,3,70.0,2.0,0.002061855670103093,5,1.5243711867243968,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,6,0,250.0,250,0,-500 (voucher),1,0,250.0,1.0,0.00398406374501992,3,0.39328461989793523,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,749.0,0,749,,0,3,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,499.0,499,0,-250 (voucher),1,0,250.0,1.0,0.002,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,499.0,0,499,-250 (voucher),1,0,250.0,1.0,0.002,3,0.7849961013162786,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,749.0,100,649,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,499.0,0,499,-250 (voucher),0,0,250.0,1.0,0.002,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,449.0,100,349,,1,0,160.0,2.0,0.0044444444444444444,2,0.7063391773366916,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,6,0,519.0,0,519,,1,0,220.0,18.0,0.03461538461538462,2,0.8164588709081135,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,749.0,0,749,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,6,0,519.0,0,519,,0,2,20.0,2.0,0.0038461538461538464,3,0.8164588709081135,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,6,0,649.0,0,649,,0,2,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,649.0,100,549,,1,0,350.0,2.0,0.003076923076923077,2,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,364.0,0,364,,1,0,65.0,4.0,0.010958904109589041,2,0.5726224065713936,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,1699.0,0,1699,,0,2,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,6,0,2199.0,299,1900,,0,2,500.0,5.0,0.0022727272727272726,6,3.459331516622238,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,6,1,979.0,979,0,,1,0,490.0,4.0,0.004081632653061225,3,1.5401025715203143,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,479.0,0,479,,1,0,180.0,18.0,0.0375,2,0.7535333317244438,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,467.0,0,467,-10%,0,2,270.0,19.0,0.0405982905982906,1,0.734655669969343,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,6,1,1149.0,0,1149,,0,2,250.0,1.0,0.0008695652173913044,5,1.8075361130509102,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,6,1,674.0,674,0,-10%,0,2,250.0,1.0,0.0014814814814814814,3,1.0602953352448332,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,674.0,0,674,-10%,0,0,250.0,1.0,0.0014814814814814814,3,1.0602953352448332,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,674.0,100,574,-10%,0,4,250.0,1.0,0.0014814814814814814,3,1.0602953352448332,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,629.0,0,629,,1,0,330.0,2.0,0.0031746031746031746,2,0.989504103663205,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,584.0,0,584,-10%,1,0,350.0,2.0,0.003418803418803419,2,0.9187128720815766,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,249.0,0,249,-  250 (voucher),0,0,0.0,0.0,0.0,3,0.39171148141834344,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6,0,674.0,100,574,-10%,0,4,250.0,1.0,0.0014814814814814814,3,1.0602953352448332,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6,0,479.0,0,479,-10%,1,0,30.0,3.0,0.00625,3,0.7535333317244438,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6,0,269.0,0,269,-10%,0,2,0.0,0.0,0.0,2,0.4231742510101783,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,619.0,0,619,-10%,1,0,350.0,2.0,0.0032258064516129032,2,0.9737727188672876,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,519.0,0,519,-10%,0,2,250.0,1.0,0.0019230769230769232,2,0.8164588709081135,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,469.0,0,469,-10%,1,0,200.0,6.0,0.01276595744680851,2,0.7378019469285264,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,359.0,0,359,,1,0,90.0,5.0,0.013888888888888888,2,0.564756714173435,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,644.0,0,644,,0,2,420.0,4.0,0.006201550387596899,1,1.0131011808570811,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,6,0,809.0,0,809,-10%,0,2,0.0,0.0,0.0,5,1.2726690299897183,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,6,0,729.0,100,629,,1,0,230.0,23.0,0.031506849315068496,3,1.146817951622379,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,6,0,499.0,499,0,,0,2,250.0,1.0,0.002,1,0.7849961013162786,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,6,0,1154.0,1154,0,,1,0,455.0,5.0,0.004329004329004329,4,1.815401805448869,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,6,0,749.0,0,749,,0,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,0,749.0,0,749,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,6,0,339.0,339,0,,0,2,40.0,4.0,0.011764705882352941,2,0.5332939445816002,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,6,0,789.0,0,789,,0,2,290.0,2.0,0.002531645569620253,3,1.2412062603978835,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,579.0,0,579,,1,0,80.0,8.0,0.013793103448275862,3,0.910847179683618,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,6,0,399.0,0,399,,1,0,100.0,4.0,0.01,2,0.6276822533571046,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,6,0,249.0,100,149,,0,0,0.0,0.0,0.0,1,0.39171148141834344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,6,0,399.0,399,0,,1,0,150.0,9.0,0.0225,1,0.6276822533571046,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,6,0,1149.0,789,360,,1,0,0.0,0.0,0.0,5,1.8075361130509102,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,6,0,949.0,549,400,,0,0,250.0,1.0,0.0010526315789473684,4,1.492908417132562,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,6,0,519.0,0,519,,1,0,220.0,4.0,0.007692307692307693,2,0.8164588709081135,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,784.0,0,784,,0,2,285.0,2.0,0.0025477707006369425,3,1.2333405679999248,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,784.0,0,784,,1,0,285.0,2.0,0.0025477707006369425,3,1.2333405679999248,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,909.0,0,909,,1,0,370.0,3.0,0.0032967032967032967,3,1.4299828779488923,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,599.0,0,599,,1,0,100.0,10.0,0.016666666666666666,3,0.9423099492754528,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,1,499.0,0,499,,1,0,200.0,2.0,0.004,2,0.7849961013162786,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,549.0,549,0,,1,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,469.0,0,469,,0,2,170.0,14.0,0.029787234042553193,2,0.7378019469285264,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,329.0,0,329,,1,0,30.0,3.0,0.00909090909090909,2,0.5175625597856828,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,779.0,0,779,,0,2,80.0,8.0,0.010256410256410256,4,1.225474875601966,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,6,1,499.0,0,499,,0,0,0.0,0.0,0.0,3,0.7849961013162786,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,614.0,0,614,,0,0,115.0,2.0,0.0032520325203252032,3,0.9659070264693289,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,579.0,0,579,,1,0,80.0,4.0,0.006896551724137931,3,0.910847179683618,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,559.0,0,559,,1,0,260.0,13.0,0.023214285714285715,2,0.8793844100917831,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,459.0,0,459,,0,2,160.0,16.0,0.034782608695652174,2,0.722070562132609,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,699.0,0,699,,0,5,0.0,0.0,0.0,4,1.0996237972346268,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,6,0,369.0,0,369,,1,0,60.0,2.0,0.005405405405405406,2,0.5804880989693524,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,6,0,499.0,0,499,,1,0,250.0,1.0,0.002,1,0.7849961013162786,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,6,0,649.0,100,549,,0,2,350.0,2.0,0.003076923076923077,2,1.0209668732550399,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,379.0,379,0,,0,2,80.0,2.0,0.005263157894736842,2,0.5962194837652698,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,439.0,100,339,,0,2,140.0,14.0,0.031818181818181815,2,0.6906077925407742,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6,0,1699.0,0,1699,,1,0,0.0,0.0,0.0,6,2.6727622768263677,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,6,0,649.0,0,649,-500 (voucher),1,0,250.0,1.0,0.0015384615384615385,5,1.0209668732550399,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,6,0,389.0,0,389,,1,0,90.0,9.0,0.023076923076923078,2,0.6119508685611872,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,6,0,699.0,0,699,,0,2,450.0,3.0,0.004285714285714286,1,1.0996237972346268,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,6,0,359.0,0,359,,1,0,110.0,11.0,0.030555555555555555,1,0.564756714173435,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,6,0,729.0,729,0,,1,0,430.0,4.0,0.005479452054794521,2,1.146817951622379,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,629.0,0,629,,0,3,330.0,3.0,0.004761904761904762,2,0.989504103663205,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,319.0,319,0,,0,0,20.0,2.0,0.00625,2,0.5018311749897654,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,6,0,389.0,0,389,,1,0,90.0,9.0,0.023076923076923078,2,0.6119508685611872,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,1184.0,1184,0,,1,0,485.0,4.0,0.0033755274261603376,4,1.862595959836621,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,6,1,829.0,829,0,-100,0,3,530.0,4.0,0.004819277108433735,2,1.3041317995815531,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,579.0,579,0,,0,3,290.0,4.0,0.006896551724137931,2,0.910847179683618,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,6,1,1679.0,1679,0,,1,0,80.0,2.0,0.0011904761904761906,6,2.6412995072345327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,6,1,749.0,100,649,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,6,1,549.0,0,549,,1,0,250.0,1.0,0.0018181818181818182,2,0.8636530252958657,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,359.0,0,359,,1,0,60.0,6.0,0.016666666666666666,2,0.564756714173435,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,6,1,499.0,0,499,,1,0,250.0,1.0,0.002,1,0.7849961013162786,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,7,0,749.0,0,749,,1,0,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,7,0,299.0,0,299,,0,3,0.0,0.0,0.0,2,0.4703684053979305,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,7,0,389.0,0,389,,0,2,90.0,9.0,0.023076923076923078,2,0.6119508685611872,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,7,0,749.0,0,749,,0,2,250.0,1.0,0.0013333333333333333,3,1.178280721214214,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,7,0,299.0,0,299,,0,2,0.0,0.0,0.0,2,0.4703684053979305,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
